time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1679558625000068600,794.6260686035156,593.6277962988243,1.2599280828024095,10.638246412133645,47.410668176863524,547.0377961462364,295.0914306640625,4.710185409101846,3.4115524977160936,8.506165837723316,4.877427894312205
1679558626000048600,795.6260485839844,594.1311653703451,1.2514760701567091,16.46240085415082,47.41067277178324,547.5411652177572,295.0914306640625,9.244459760496603,3.4108266022301232,8.506151382061711,3.1838045455525825
1679558627000029400,796.6260295410157,594.6264713797718,1.2565548867215237,22.192388231534373,47.410676875558224,548.0364712271839,295.0914306640625,9.848632221506366,3.4113010926908314,8.50613847153697,2.157996988451062
1679558628000009000,797.6260090332031,594.689064193517,1.2164857554442852,18.48296189412126,47.41068827823596,548.0990640409291,295.0914306640625,8.89041780304887,3.411395936851999,8.506102598568823,2.6410452429364435
1679558628999990300,798.625990234375,594.9669739101082,1.1801672484860608,16.184304904695765,47.410704239445174,548.3769737575203,302.8249816894531,9.060481598653007,3.40870425813114,8.50607155613085,3.4239015158495696
1679558629999970000,799.6259699707032,594.9238258590922,1.2192898632781253,19.07603439266528,47.410715416658974,548.3338257065043,302.8249816894531,9.793188719346558,3.4073114698145543,8.506046031223278,2.8162986180576985
1679558630999951400,800.6259514160156,594.8203010689467,1.2302977071846861,34.19635303569172,47.41071423957095,548.2303009163588,264.3175095545604,10.71115811816039,3.4082672180935853,8.506041284783366,1.3508812004647155
1679558631999931400,801.6259313964844,594.921300245449,0.8562069513182051,54.833275340595996,47.41069791865242,548.331300092861,189.443882220512,10.411128737251564,3.409018673115987,8.506054165995687,0.7889849695569012
1679558632999913200,802.6259133300781,594.9933659760281,1.056274881452365,54.833275340595996,47.41070298731336,548.4033658234403,218.4812774658203,17.193463166323667,3.4081371492099515,8.505842449249933,1.1055815522151307
1679558633999894300,803.6258942871094,595.1310134027153,1.1823849611765764,38.186965477587826,47.41069810041311,548.5410132501274,105.05263701653844,16.52386959603462,3.409729777071925,8.50586328574471,1.0191073963123096
1679558634999875300,804.6258752441406,595.1155688157305,0.9613646192775124,38.186965477587826,47.41070003620273,548.5255686631426,105.05263701653844,11.425015495712987,3.4133122232157467,8.505939397026987,0.8072101105184583
1679558635999857200,805.6258571777344,595.3749224636704,0.8437904756122024,71.72706064654089,47.41069375248968,548.7849223110825,344.93137249861104,9.810761774597363,3.4105746949681794,8.505938233655876,0.6220051926911078
1679558636999838000,806.625837890625,595.1356295263395,1.1147612957919608,180,47.41069421839556,548.5456293737516,44.007293701171875,9.785921326565543,3.4083887525380567,8.505919771350776,0.7321655051395197
1679558637999819800,807.6258198242188,595.2524907933548,0.9179827349422496,29.9,47.410688601027566,548.6624906407669,44.007293701171875,10.338489814663504,3.412243925999589,8.50591177817936,0.554490721257619
1679558638999801000,808.6258010253906,595.1747229332104,0.9120657462544305,61.26654976303495,47.41068291395019,548.5847227806225,146.43444900985148,10.802038990707644,3.41149075641386,8.50592474349248,0.7355603635855935
1679558639999781600,809.6257817382813,595.1871609464288,1.1693712256117916,180,47.41066944421688,548.5971607938409,44.007293701171875,8.05172284713326,3.410192545755485,8.506107800566648,0.9802942924133512
1679558640999764000,810.6257639160157,594.9040742358193,1.0840048925844787,180,47.410676483733056,548.3140740832314,310.75299072265625,7.504435352775579,3.414018265962484,8.5061130607027,0.7097463150769086
1679558641999745800,811.6257458496094,594.6723543740809,0.7170170621368758,180,47.410683136558546,548.082354221493,310.75299072265625,4.707253150843514,3.415597284028468,8.506101687892702,0
1679558642999727400,812.6257272949218,594.8989761425182,1.0948312955833117,60.127047683601674,47.41069558252668,548.3089759899303,307.78887939453125,7.855804803075023,3.412933482902354,8.506085559104285,0.6824057815122585
1679558643999711500,813.6257114257812,594.9393141102046,0.8013228134114895,180,47.4106931338571,548.3493139576167,307.78887939453125,8.819276284300534,3.4174065742296262,8.506090211326036,0.43350874499794956
1679558644999692000,814.6256921386719,594.9363423772156,0.7786795416365624,180,47.41069788826433,548.3463422246277,302.8249816894531,8.992792874159909,3.414026346244142,8.506086060047766,0
1679558645999672800,815.6256728515625,594.9363423772156,0.858637390729298,180,47.410697888259946,548.3463422246277,302.8249816894531,8.99279226492476,3.413487539618598,8.506086060043595,0
1679558646999654700,816.6256545410156,594.620489044115,1.16773566899252,180,47.41068595388998,548.030488891527,299.462890625,8.214397044807328,3.4166177009864374,8.506115044821193,0.6570910356193891
1679558647999636200,817.6256362304688,594.6019851453602,0.6982372151682864,180,47.4106874672136,548.0119849927723,299.462890625,8.255334957334355,3.418714142947557,8.506111098555264,0
1679558648999618600,818.6256186523437,594.2313512479886,1.029365850083258,74.83979836096667,47.410694112888415,547.6413510954008,299.462890625,7.6570863726357885,3.413786975228399,8.506093768759381,0.5754440042145103
1679558649999599600,819.625599609375,594.298851782456,0.7584192118097948,180,47.41069297499918,547.7088516298681,299.462890625,7.765098155498137,3.4162987899073483,8.506096736012513,0
1679558650999581200,820.6255812988281,594.2415716247633,1.3310160655946015,144.3888853664775,47.41062623168538,547.6515714721754,263.55672108192937,4.708320390780742,3.4141259687579084,8.506045812001918,0
1679558651999564300,821.6255642089844,594.2415716247633,1.3412389404512095,180,47.41062623168538,547.6515714721754,263.55672108192937,4.708742834309334,3.4135433134983564,8.506045812001918,0
1679558652999545000,822.6255451660156,594.2415716247633,1.3379858314166475,180,47.41062623168538,547.6515714721754,263.55672108192937,4.708848703187599,3.4133972700635513,8.506045812001918,0
1679558653999527400,823.62552734375,593.9766683764756,1.3396591006328704,180,47.4106264413657,547.3866682238877,263.55673936410614,4.709835124691934,3.412036068245316,8.506070859985693,0
1679558654999509800,824.625509765625,593.928685403429,1.3396208423997538,180,47.41063157022125,547.3386852508411,263.55673646020807,4.710487514165118,3.411135355227547,8.506066222207268,0
1679558655999491300,825.6254912109375,593.928685403429,1.3355137155777685,180,47.41063157022125,547.3386852508411,263.55673646020807,4.711234810476786,3.4101031646184254,8.506066222207268,0
1679558656999474200,826.6254741210937,593.8579032020643,1.307067055685569,180,47.4106300619047,547.2679030494764,263.5567296835857,4.7112413254709855,3.4100941637971274,8.506057120404646,0
1679558657999455700,827.6254558105469,593.914084713906,0.7796560978803413,180,47.410614989171755,547.3240845613182,219.20887287420126,4.706031778034489,3.417279903215185,8.506063448428156,0
1679558658999437800,828.6254377441406,593.7239323044196,1.102161959555817,25.479548903539886,47.41057956249931,547.1339321518317,173.03568146755694,4.710349323569177,3.411326176539006,8.506072062437662,2.030900521356865
1679558659999420200,829.6254201660156,593.1455124197528,1.0888670125120559,20.761814414398128,47.41055371181761,546.5555122671649,187.4552501336419,4.711467981260602,3.409781003868867,8.506061458396072,2.455734572122675
1679558660999401700,830.6254016113281,592.8394580837339,1.0731541234527031,22.42149355206357,47.41053599219565,546.249457931146,204.00340856186673,4.711681716068598,3.4094856561149673,8.506041185368282,2.366488510891513
1679558661999384300,831.6253842773438,592.8185490332544,1.0902397510216661,38.970190123871724,47.410532521965166,546.2285488806665,212.3865622814742,4.7109815970838085,3.410452964743323,8.506035130373993,1.3576819053725755
1679558662999366400,832.6253664550782,592.5840000202879,1.0815900851167692,62.064771826448805,47.41052814332229,545.9939998677,200.17053100408748,4.71198388111371,3.4090680452160838,8.506037106274633,0.8158002111632784
1679558663999349000,833.6253488769531,592.6765939267352,1.0765734164281324,40.264800860337864,47.41051279482782,546.0865937741473,179.7040768841942,4.713124979410963,3.407490273095617,8.506045376508697,1.2481758265443148
1679558664999330300,834.6253303222657,592.5285998135805,1.0952629665974907,26.112413873065197,47.4104898927885,545.9385996609926,175.6351731926477,4.713231329723486,3.4073431681152706,8.506051549657386,1.9633424863163162
1679558665999311000,835.6253110351563,592.5487064281479,1.0893838293100444,23.742026704132115,47.410469630593504,545.95870627556,186.1352924184381,4.71201289156205,3.409027946870175,8.50604347137369,2.1520886537523567
1679558666999292400,836.6252924804687,592.380944612436,1.0799471656856034,23.502801891725213,47.410451465816,545.7909444598481,201.3293011310049,4.710656559853249,3.410901905347086,8.506024419968934,2.2219785425195733
1679558667999275500,837.6252756347657,592.0428688116372,1.0822398710239782,30.13614269378923,47.410441571733756,545.4528686590493,207.88764293013773,4.708411979874446,3.4139996573760274,8.506012328559482,1.7529823357046508
1679558668999258400,838.6252583007813,591.8125122729689,1.0883164220758048,49.67291042764552,47.41043804956709,545.222512120381,202.9988876687017,4.7081972938800005,3.414295721622525,8.506012210014848,1.0304430039020487
1679558669999240000,839.6252399902344,591.8907336294651,1.0775982506456123,46.30922804831502,47.410427041529616,545.3007334768772,183.95717036628224,4.708557572019601,3.4137988552001293,8.506017052588831,1.088587426820325
1679558670999223000,840.6252231445312,592.2638694671914,1.0961477206080514,29.530298910616352,47.41040527112116,545.6738693146035,178.49013092293586,4.708808118331465,3.4134532569707945,8.5060219194457,1.7342600606556615
1679558671999206000,841.6252058105468,592.5021340865642,1.0959659085666806,25.18479650670892,47.41038379970444,545.9121339339763,181.76874502019203,4.7084750748312425,3.4139126383786915,8.50602140837221,2.039503843058284
1679558672999187500,842.6251875,592.5917742354795,1.0888731114991852,23.803077929856315,47.410364600868604,546.0017740828916,194.33577283667748,4.707753407502057,3.414907742083467,8.506009553771914,2.162264240295767
1679558673999171300,843.6251713867188,591.915875271894,1.0733034186592267,27.375540025832215,47.410353354233635,545.3258751193061,208.71567996540037,4.706336860940891,3.416859725557647,8.505991983807055,1.930454388775208
1679558674999153400,844.6251533203125,591.3802102888003,1.0931375189549357,41.11907497264435,47.41034855111179,544.7902101362124,206.70726580487423,4.705720013142717,3.41770920218455,8.505988538001796,1.2658337782719735
1679558675999136500,845.6251364746093,591.3141475375742,1.0727920816784426,47.345473672369955,47.41033997558086,544.7241473849863,186.88647931311667,4.705499292976588,3.4180130831501594,8.505994804814222,1.063848921001822
1679558676999118300,846.6251184082031,591.2373282136396,1.0954342433010926,32.769649951019595,47.41032276716025,544.6473280610517,181.09673830741897,4.704265170071153,3.4197114267792035,8.505997627065526,1.562916224334195
1679558677999100200,847.6251000976563,591.2724492745474,1.0971486105714146,26.725076449866485,47.41030275279556,544.6824491219595,184.44843657257672,4.705224629933707,3.4183911734402255,8.50599589901261,1.922408929323026
1679558678999083000,848.6250830078125,590.9482533540577,1.086114866761945,25.220633985298704,47.41028570484637,544.3582532014698,198.5094409987951,4.706672118519577,3.4163978985971872,8.50598047662063,2.0495456258858575
1679558679999065900,849.6250659179688,590.4597226409242,1.0668433148182779,24.576369388464144,47.410272441961226,543.8697224883363,217.7448374371446,4.707322196891001,3.415502125229337,8.505953491613699,2.1859854244651955
