time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1679068632649486600,385.4504865722656,4.730999946594238,1.1224452257156372,158.95614624023438,590.9600110908467,8.5130817,47.4068342
1679068633176404700,385.97740478515624,4.691999912261963,1.1270177364349365,159.20278930664062,590.81257883725,8.5130846,47.4068284
1679068633677543000,386.47854296875,4.663000106811523,1.1304066181182861,159.28025817871094,590.7625022062731,8.5130869,47.4068237
1679068634220000000,387.021,4.61299991607666,1.1350966691970825,159.3214569091797,590.7625022062731,8.5130878,47.4068209
1679068634759359000,387.56035888671875,4.578999996185303,1.1389555931091309,159.3192901611328,590.7625022062731,8.5130914,47.4068132
1679068635284323800,388.08532373046876,4.504000186920166,1.1433753967285156,159.29672241210938,590.6950080860597,8.5130934,47.4068077
1679068635792318000,388.59331787109375,4.5,1.1417416334152222,159.20065307617188,590.6950080860597,8.5130985,47.4067972
1679068636335348700,389.1363486328125,4.442999839782715,1.1425127983093262,159.06065368652344,590.6558181990401,8.5130999,47.4067941
1679068636898335700,389.6993356933594,4.452000141143799,1.144823670387268,158.99034118652344,590.6558181990401,8.5131029,47.4067885
1679068637444297000,390.245296875,4.500999927520752,1.1495447158813477,158.89845275878906,590.6971853073323,8.5131054,47.4067834
1679068637971334000,390.772333984375,4.508999824523926,1.1523046493530273,158.83767700195312,590.6514637783627,8.5131076,47.4067784
1679068638534323000,391.3353229980469,4.546000003814697,1.1560903787612915,158.59390258789062,590.6514637783627,8.5131111,47.406772
1679068639060322800,391.8613227539062,4.572999954223633,1.1587345600128174,158.3391876220703,590.7058941980313,8.5131137,47.4067678
1679068639604330800,392.4053308105469,4.646999835968018,1.1600853204727173,157.68304443359375,590.7058941980313,8.5131189,47.4067602
1679068640109333800,392.91033374023436,4.627999782562256,1.1624186038970947,156.85841369628906,590.708071422109,8.5131203,47.4067592
1679068640612000000,393.413,4.658999919891357,1.1610337495803833,156.2604522705078,590.708071422109,8.5131268,47.4067508
1679068641162000000,393.96299975585936,4.640999794006348,1.1566179990768433,155.11927795410156,590.7951608450032,8.5131304,47.406748
1679068641665365800,394.46636572265623,4.676000118255615,1.1549623012542725,154.4800567626953,590.7951608450032,8.5131357,47.4067427
